chr	start	end	strand	pvalue	qvalue	meth.diff
192066	chr6	22023801	22024000	*	4.46138283330544e-38	1.33797156272598e-35	-36.6588800207644
192076	chr6	22031601	22031800	*	1.02158171832229e-15	8.65487696416373e-14	-16.5282660991858
192077	chr6	22031801	22032000	*	1.54287361169479e-10	7.89865506120731e-09	-21.247615787157
192078	chr6	22032001	22032200	*	7.15326395576071e-17	6.59611913645932e-15	-25.0320467169919
192079	chr6	22032201	22032400	*	3.49770571743279e-20	4.10298761201752e-18	-31.6943374786945
192110	chr6	22051001	22051200	*	2.96063713637274e-14	2.22025732491224e-12	-19.3892285189214
192121	chr6	22057401	22057600	*	6.7651528589739e-19	7.24213844884965e-17	-31.1186792888479
192133	chr6	22077601	22077800	*	2.23215342239182e-12	1.39751770294713e-10	-14.4852105992002
192194	chr6	22120201	22120400	*	6.10025014009684e-05	0.00119056292830471	-14.1212187517094
192242	chr6	22172201	22172400	*	2.65562313389863e-21	3.33804072612073e-19	-36.9879923689822
192243	chr6	22173001	22173200	*	6.47654981209891e-28	1.16973323954539e-25	-31.0146923783287
192256	chr6	22186801	22187000	*	0.000224964087093277	0.00373852624717986	-16.7456126727753
192289	chr6	22238001	22238200	*	3.72709358472991e-36	1.01768821973529e-33	-42.8357617991764
192336	chr6	22307001	22307200	*	3.48922447733815e-07	1.09817120449812e-05	-16.0827586206897
192607	chr6	22495801	22496000	*	0.000386999024238077	0.00597402628769082	-13.9248719153411
192670	chr6	22530201	22530400	*	6.45540196387609e-09	2.67596557230479e-07	-17.9421331963705
192686	chr6	22550601	22550800	*	0.00024080792576369	0.00396554044353527	-12.0077351837106
192687	chr6	22551201	22551400	*	0.000160483949978314	0.00279333045164149	-14.0655737704918
192690	chr6	22553601	22553800	*	1.87969208117256e-11	1.06931388904424e-09	-20.8555491756214
192693	chr6	22555401	22555600	*	0.00105345701981534	0.0139288848413717	-12.9158512720157
192720	chr6	22580201	22580400	*	1.81151388247594e-05	0.000404035568353208	-10.7119600607771
192721	chr6	22580601	22580800	*	6.40702367738704e-06	0.000158287115531252	-16.9630642954856
192769	chr6	22601001	22601200	*	1.43287629472204e-23	2.05427368843058e-21	-33.280893937466
192770	chr6	22601201	22601400	*	5.88266246987365e-05	0.00115268982619777	-15.6198434153706
192859	chr6	22648401	22648600	*	0.000949646460331189	0.012762999275975	-11.6767565584296
192882	chr6	22683201	22683400	*	5.34686240277787e-11	2.89160687970131e-09	-20.2296279300983
192901	chr6	22720201	22720400	*	1.16999791427026e-05	0.000273007582604407	-16.4134320735444
192921	chr6	22736201	22736400	*	0.00179056717333367	0.0215846092030521	-10.4681807611813
193012	chr6	22808801	22809000	*	1.06455495513338e-05	0.000250756318270348	-15.531475748194
193035	chr6	22826201	22826400	*	1.00959698952966e-12	6.53917012356223e-11	-31.0987573577502
193043	chr6	22836601	22836800	*	2.49558901953336e-13	1.72063592152768e-11	-27.4223477208552
193048	chr6	22841401	22841600	*	5.20080211845966e-10	2.49796811976865e-08	-27.8481735159817
193147	chr6	22970801	22971000	*	2.97638855837806e-27	5.20695484574608e-25	-39.4463315217391
193175	chr6	23012401	23012600	*	6.44678285194727e-30	1.29132531118053e-27	-33.9372914771004
193176	chr6	23012601	23012800	*	1.92911279578532e-48	9.94686521119548e-46	-46.4378045142687
193242	chr6	23057601	23057800	*	1.04144759531554e-05	0.000245886658669355	-15.0718803910293
193270	chr6	23073201	23073400	*	1.11820838254724e-07	3.83401016410508e-06	-12.7334053770835
193296	chr6	23116801	23117000	*	4.29545173553288e-14	3.17124686152824e-12	-25.0559979475642
193297	chr6	23117001	23117200	*	1.31447753980244e-06	3.73165824747356e-05	-16.6911341393207
193307	chr6	23136001	23136200	*	1.20542441941422e-05	0.000280565257659925	-14.4172406738048
193311	chr6	23138201	23138400	*	7.85758080338543e-17	7.22611116979172e-15	-28.1257195486991
193312	chr6	23139001	23139200	*	1.98156577173335e-22	2.6715017634154e-20	-32.9842960386893
193401	chr6	23232401	23232600	*	0.000525558734386638	0.00775063413560096	-10.8625683939491
193545	chr6	23325801	23326000	*	0.000306205054233683	0.00488460040509276	-12.4948958758677
193567	chr6	23356801	23357000	*	5.27593080875199e-08	1.91325957682482e-06	-18.3280675091985
193589	chr6	23377601	23377800	*	1.19669995654987e-16	1.08523025550131e-14	-26.1409450088695
193591	chr6	23388401	23388600	*	8.53373237739452e-05	0.00160346012357226	-12.128391718847
193616	chr6	23405601	23405800	*	0.000995837165417517	0.0132904175227358	-11.2421383647799
193676	chr6	23464001	23464200	*	4.42661359423676e-06	0.000113085159768916	-12.5589453664383
193709	chr6	23490601	23490800	*	1.17494780127562e-08	4.6791361045583e-07	-17.8030970665995
193733	chr6	23529001	23529200	*	0.000246794608392953	0.00404845453163994	-15.2560083594566
193745	chr6	23541601	23541800	*	2.32749389644711e-09	1.0245945338421e-07	-12.9888151869224
193748	chr6	23543801	23544000	*	3.75745394937802e-26	6.22314622008906e-24	-46.614161849711
193779	chr6	23590401	23590600	*	4.28348411428051e-12	2.60892983009685e-10	-24.9487785657998
193885	chr6	23669001	23669200	*	2.80716765023159e-22	3.75480901629626e-20	-39.9906291673174
193906	chr6	23699601	23699800	*	8.69060043443824e-50	4.74596169025096e-47	-55.6355179549159
193907	chr6	23699801	23700000	*	4.73805617900835e-16	4.1176878221222e-14	-27.7018883085577
193912	chr6	23717401	23717600	*	2.67710106784986e-17	2.55306117425578e-15	-23.4409356725146
194006	chr6	23789601	23789800	*	5.58618600522252e-15	4.46470756860091e-13	-20.942679558011
194009	chr6	23799001	23799200	*	1.93473055508536e-06	5.30206518924431e-05	-15.9995225210887
194039	chr6	23833001	23833200	*	0.000218299433313227	0.00364331497798981	-17.6833911498435
194041	chr6	23834001	23834200	*	3.12849260394284e-14	2.34341847033411e-12	-15.4086784154613
194046	chr6	23837601	23837800	*	3.9460843295855e-39	1.25565059321936e-36	-52.8975869276078
194055	chr6	23855001	23855200	*	1.59438698506477e-06	4.44701901827656e-05	-19.2851453604142
194058	chr6	23859001	23859200	*	0.0033755242009539	0.0360444897093653	-11.6412642387293
194074	chr6	23900401	23900600	*	0.000986818426965817	0.013189109928586	-14.0541330604977
194094	chr6	23934001	23934200	*	7.08869742813351e-05	0.00136088210807632	-12.5427217281293
194111	chr6	23952801	23953000	*	9.88266140324348e-05	0.00182456407684616	-12.987012987013
194112	chr6	23953001	23953200	*	6.06613484556311e-06	0.000150717665125396	-17.5003301782963
194113	chr6	23954201	23954400	*	1.69696525302908e-10	8.65053293907025e-09	-25.6668328555403
194202	chr6	23998801	23999000	*	8.02527939201796e-05	0.00151885947710218	-10.4222178895604
194209	chr6	24017801	24018000	*	0.000190951329912239	0.00324532447371973	-18.8793303882818
194212	chr6	24027201	24027400	*	2.24954060669286e-10	1.13315749674447e-08	-30.4719116537486
194213	chr6	24027401	24027600	*	0.00262885899381469	0.0295168238238647	-13.1818181818182
194263	chr6	24059201	24059400	*	0.00180203855359318	0.0217075135956589	-11.4745088268271
194306	chr6	24118001	24118200	*	3.83737611591619e-12	2.34961441338593e-10	-26.701600180302
194309	chr6	24120201	24120400	*	1.66561103643312e-05	0.00037462098492673	-16.2152498435684
194313	chr6	24128401	24128600	*	0.000290768061130309	0.00467375560480478	-12.0894796563462
194321	chr6	24153601	24153800	*	1.2770596542008e-09	5.8355378783042e-08	-14.9447208402432
194352	chr6	24223001	24223200	*	1.17927896900869e-09	5.4170574694051e-08	-22.9006194451926
194389	chr6	24275001	24275200	*	2.20353941991573e-06	5.97290705831392e-05	-18.92668734774
194391	chr6	24275401	24275600	*	0.000101180093093751	0.00186248389195043	-15.0942640995877
194424	chr6	24368001	24368200	*	1.54664013075233e-05	0.000350692773139578	-18.4779516358464
194434	chr6	24378001	24378200	*	2.98845725767852e-05	0.000631179839391034	-14.67596390484
194435	chr6	24378401	24378600	*	4.3375763027258e-11	2.36796280595104e-09	-21.0722137662777
194451	chr6	24387601	24387800	*	0.00242676586668189	0.0276544288930749	-12.6637812315562
194466	chr6	24416801	24417000	*	9.19089054008554e-10	4.27102135139545e-08	-14.1931813208456
194475	chr6	24429801	24430000	*	4.27252389781373e-05	0.000868508924654813	-11.0844400047009
194494	chr6	24471201	24471400	*	1.96341454552212e-10	9.94606644481841e-09	-19.4629517464163
194514	chr6	24503401	24503600	*	0.000165470892245457	0.00286832457934887	-13.6640018015989
194527	chr6	24521601	24521800	*	2.38060942035721e-07	7.72802587431855e-06	-17.937742736847
194534	chr6	24531401	24531600	*	1.13120663952138e-32	2.60849545236204e-30	-52.6708074534161
194535	chr6	24531601	24531800	*	6.49885921391218e-39	2.04579841260744e-36	-47.2017566669556
194543	chr6	24545401	24545600	*	7.40851064535474e-07	2.19634920577792e-05	-14.7198879551821
194545	chr6	24551801	24552000	*	2.40579883159515e-06	6.48310122823963e-05	-12.7597835463885
194546	chr6	24557201	24557400	*	8.37121805764859e-11	4.41998247489146e-09	-31.9769162474105
194559	chr6	24597201	24597400	*	2.11547704953952e-12	1.32877149159467e-10	-26.1381339795742
194587	chr6	24618401	24618600	*	4.35449877478318e-09	1.84966297275362e-07	-15.8880851918827
194651	chr6	24663201	24663400	*	2.83423932800204e-17	2.69576175390492e-15	-36.5958173282117
194661	chr6	24671201	24671400	*	8.89148413866534e-08	3.10494015305557e-06	-21.0526315789474
194676	chr6	24685401	24685600	*	3.54796842425951e-08	1.32100997531431e-06	-19.4440255062951
194693	chr6	24694801	24695000	*	8.07774926905784e-08	2.84010755509931e-06	-12.1063361768335
194695	chr6	24699201	24699400	*	0.00220561755487864	0.0255925802562904	-10.7110274831794
194699	chr6	24703401	24703600	*	4.76004316842595e-27	8.22934816661093e-25	-19.954128440367
194706	chr6	24709601	24709800	*	1.2137294878217e-42	4.64366996979301e-40	-48.1868937514099
194707	chr6	24710001	24710200	*	1.53357037753736e-24	2.31895415186379e-22	-38.5947712418301
194750	chr6	24739201	24739400	*	0.000392710522180262	0.00604919569338293	-10.1826965604055
194776	chr6	24772401	24772600	*	6.79980200019756e-06	0.00016703348016992	-10.0189402281637
194807	chr6	24809201	24809400	*	4.88034574131309e-06	0.000123640864625476	-17.5547179176943
194941	chr6	24990801	24991000	*	4.85425038668892e-17	4.5343676131253e-15	-29.733676975945
194984	chr6	25050201	25050400	*	0.00167707758051658	0.0204544933751837	-14.6480097631108
195002	chr6	25070601	25070800	*	2.84630228199746e-18	2.91845635077068e-16	-26.5067606444189
195003	chr6	25072401	25072600	*	8.56073711363509e-07	2.51100111820488e-05	-17.8194660211713
195083	chr6	25167001	25167200	*	1.02144604507073e-16	9.30476874485898e-15	-29.1249859789736
195104	chr6	25187001	25187200	*	3.47949653767191e-05	0.000723313070693697	-18.6225402504472
195105	chr6	25187201	25187400	*	1.10631052937478e-11	6.45366883886267e-10	-27.1461575875486
195166	chr6	25271201	25271400	*	8.04904611048566e-30	1.60332678364681e-27	-29.5524010872848
195167	chr6	25271401	25271600	*	1.79452364084152e-18	1.86246141902748e-16	-17.8249090040681
195212	chr6	25297801	25298000	*	1.37945524441086e-18	1.44046534579624e-16	-27.1249318057829
195216	chr6	25300601	25300800	*	0.000982565221746373	0.0131393261523882	-11.9535141117875
195244	chr6	25316001	25316200	*	6.6614664910649e-07	1.99020861854995e-05	-13.9253617669459
195250	chr6	25318201	25318400	*	0.00104217191010314	0.0138033826677085	-12.1988304093567
195275	chr6	25348401	25348600	*	6.11637551344221e-09	2.54522050477019e-07	-10.7227689175433
195288	chr6	25359801	25360000	*	3.38264468629428e-07	1.06691216850412e-05	-14.9155288127748
195349	chr6	25383401	25383600	*	1.34349554143759e-13	9.497978456171e-12	-28.1024650755816
195350	chr6	25383601	25383800	*	1.5557223701126e-06	4.34780410911802e-05	-16.3239424631884
195389	chr6	25413001	25413200	*	9.7235176018845e-11	5.091584217161e-09	-19.2839597150577
195409	chr6	25429201	25429400	*	0.000286207027801329	0.0046093801354087	-13.52871152429
195430	chr6	25448401	25448600	*	2.86116399139477e-06	7.59000551704995e-05	-18.0378239097671
195505	chr6	25514201	25514400	*	7.58643494326499e-10	3.56333062498293e-08	-18.9100305379375
195515	chr6	25520601	25520800	*	5.56059798939015e-19	5.98834706175779e-17	-23.8326890500804
195518	chr6	25522601	25522800	*	0.000118975447446292	0.00215002325946115	-13.3461909353905
195522	chr6	25524601	25524800	*	3.76008504974581e-09	1.61242705690442e-07	-12.6202342628864
195537	chr6	25530001	25530200	*	3.01668936203359e-11	1.68063797817029e-09	-31.9871589085072
195544	chr6	25533201	25533400	*	0.00102734938987955	0.0136428322921502	-11.6076160193807
195659	chr6	25639401	25639600	*	4.59877263329028e-13	3.0953991094719e-11	-23.9057239057239
195681	chr6	25662401	25662600	*	1.77855145885205e-05	0.000397314150891257	-14.2512077294686
195689	chr6	25674601	25674800	*	4.54529078498466e-05	0.000917495122825759	-16.1815523657629
195699	chr6	25695601	25695800	*	5.35808509756763e-05	0.00106102585452967	-14.4801392625415
195712	chr6	25716801	25717000	*	8.66312035581336e-11	4.5673927048647e-09	-26.45768962424
195729	chr6	25752001	25752200	*	1.10017309316648e-05	0.000258205544513697	-17.4449740266695
195731	chr6	25752801	25753000	*	9.20237884853413e-13	5.98724822417509e-11	-18.8805420533216
195827	chr6	25844001	25844200	*	4.96437539219649e-06	0.000125592555135152	-10.2732618471117
195832	chr6	25846601	25846800	*	3.67810869124708e-06	9.55105529671162e-05	-12.1940869886075
195839	chr6	25853201	25853400	*	9.96663411410322e-08	3.45438037348204e-06	-16.5629928804115
195934	chr6	26004201	26004400	*	8.41416483174258e-51	4.79760080430573e-48	-51.2394957983193
195935	chr6	26004401	26004600	*	2.34086726431949e-17	2.24100011959514e-15	-33.6547201662122
196042	chr6	26084801	26085000	*	1.18913891769945e-08	4.73215356958719e-07	-18.9216792990378
196138	chr6	26169801	26170000	*	3.39428097689033e-10	1.66871487639823e-08	-17.9958960328317
196147	chr6	26182001	26182200	*	5.24217404605012e-19	5.65107566324074e-17	-36.8681825165156
196193	chr6	26225601	26225800	*	1.33890333058612e-05	0.000308127794481877	-17.586032829118
196200	chr6	26244401	26244600	*	0.000804333938289791	0.0110978432527078	-10.9215623556172
196202	chr6	26245601	26245800	*	8.22738289235594e-05	0.00155247439634902	-12.6934984520124
196226	chr6	26282801	26283000	*	6.58144389961644e-26	1.07787943838255e-23	-45.2205882352941
196236	chr6	26295801	26296000	*	3.12572116413192e-05	0.000657122789057972	-12.8961789099526
196281	chr6	26373201	26373400	*	6.84364727905686e-22	8.93940403791061e-20	-30.1484891988549
196297	chr6	26399801	26400000	*	7.16572478003023e-05	0.00137403787966706	-14.0332845235413
196300	chr6	26409801	26410000	*	0.00023865249267627	0.00393521483938544	-11.1924945281026
196347	chr6	26486601	26486800	*	1.47487828107211e-11	8.4888314090668e-10	-21.9941746257536
196381	chr6	26537401	26537600	*	0.000167159912612479	0.00289425937526257	-15.0724154647921
196382	chr6	26538801	26539000	*	8.81508442864401e-20	1.00523954523308e-17	-25.8307517767184
196385	chr6	26541601	26541800	*	9.23829066146533e-13	6.00519025249329e-11	-17.2838220231585
196387	chr6	26545801	26546000	*	7.17439886539999e-15	5.69185800057994e-13	-26.0528559249787
196388	chr6	26546001	26546200	*	0.00227523640284985	0.0262487153260712	-11.1196104404933
196444	chr6	26624601	26624800	*	8.08911264247085e-06	0.000195437754632093	-17.0054945054945
196448	chr6	26627001	26627200	*	0.00197635407130075	0.0234147323797324	-10.1857453696333
196449	chr6	26629001	26629200	*	2.75087570080138e-09	1.19905427030649e-07	-27.3224237063246
196450	chr6	26630601	26630800	*	1.06289640442611e-41	3.86531888837492e-39	-57.329972146811
196457	chr6	26638201	26638400	*	9.96288089480532e-19	1.05500443699231e-16	-31.8602450181398
196463	chr6	26642801	26643000	*	3.96019933532063e-07	1.23426615607024e-05	-14.6475554682898
196501	chr6	26715401	26715600	*	7.08712402122914e-10	3.34142744456323e-08	-15.4441236768336
196520	chr6	26732401	26732600	*	0.00109209512078228	0.0143511335069979	-11.8110181793046
196522	chr6	26736001	26736200	*	1.29717129612028e-08	5.1462296687504e-07	-19.0105030403538
196523	chr6	26738201	26738400	*	0.00322393901455903	0.0347390780128116	-13.0441542288557
196539	chr6	26753601	26753800	*	3.73364263647597e-05	0.000770742681837075	-11.2722666230171
196541	chr6	26754201	26754400	*	7.32339840616815e-07	2.17251112792658e-05	-13.1682310640671
196553	chr6	26762801	26763000	*	3.90146776643584e-38	1.17331793964458e-35	-50.2435141447679
196590	chr6	26836001	26836200	*	1.35141624645819e-13	9.54771115403950e-12	-26.7142857142857
196599	chr6	26853401	26853600	*	1.17181212217314e-19	1.32276021722198e-17	-37.995951417004
196600	chr6	26855001	26855200	*	1.47554856033419e-16	1.33063976782784e-14	-29.1687149937543
196637	chr6	26884201	26884400	*	0.00407020553014549	0.0418134256184387	-10.1517860272724
196650	chr6	26899401	26899600	*	4.02576370073541e-06	0.000103771390272267	-13.8572324742538
196698	chr6	26931801	26932000	*	0.000997828788815649	0.0133137000310653	-12.2297671840355
196721	chr6	26956601	26956800	*	8.42619546642262e-30	1.67535613449091e-27	-41.4306784660767
196731	chr6	26961201	26961400	*	6.45507706858395e-28	1.16650671520566e-25	-31.1559704988398
196853	chr6	27023401	27023600	*	5.65869410084299e-31	1.19961676275413e-28	-39.6869518542304
196870	chr6	27043801	27044000	*	1.42330721120256e-06	4.01172711496132e-05	-13.4902482638167
196876	chr6	27055401	27055600	*	1.24160142793441e-32	2.84883543282814e-30	-48.3115391826022
196891	chr6	27072401	27072600	*	2.10437413209089e-05	0.000461803687528315	-11.2525499796002
196894	chr6	27073801	27074000	*	1.02125999944415e-06	2.95768248254918e-05	-17.47866338782
196922	chr6	27103401	27103600	*	0.000563038173572479	0.00821566337285477	-12.4132277531657
196973	chr6	27176801	27177000	*	1.79221744199859e-24	2.69618964327956e-22	-28.0970219477877
196974	chr6	27177001	27177200	*	1.78131639668141e-15	1.4777698842912e-13	-21.7248850605084
196992	chr6	27214801	27215000	*	1.31943551202436e-07	4.47132199564931e-06	-17.891287711394
197036	chr6	27252401	27252600	*	0.00132701930427422	0.016866262864735	-12.1173987172201
197050	chr6	27281201	27281400	*	4.94327611249903e-06	0.000125097926809021	-20.3575008920531
197066	chr6	27311801	27312000	*	1.10904978518342e-08	4.43857277758788e-07	-16.8834166987303
197129	chr6	27374201	27374400	*	3.7931161367964e-05	0.000781522830766663	-16.685346035304
197131	chr6	27374801	27375000	*	1.09291566392088e-22	1.49337219907397e-20	-25.4203235698424
197137	chr6	27380201	27380400	*	6.69678321712744e-07	1.99965123536322e-05	-17.4688057040998
197142	chr6	27386801	27387000	*	1.26910070646103e-07	4.31340657782501e-06	-12.8063451506441
197143	chr6	27391001	27391200	*	1.7155073794629e-19	1.91509439439491e-17	-38.6666666666667
197144	chr6	27393001	27393200	*	1.98449955873478e-07	6.52338175233442e-06	-22.2770602706027
197145	chr6	27396801	27397000	*	1.23077500194086e-07	4.19195960756097e-06	-13.8563064705644
197150	chr6	27400801	27401000	*	1.36898786636903e-11	7.91176335667286e-10	-22.7327991157778
197162	chr6	27424601	27424800	*	0.00013908054959811	0.00246400155076794	-17.7272727272727
197185	chr6	27448201	27448400	*	9.85193859522031e-07	2.86040564849997e-05	-10.983606557377
197190	chr6	27456601	27456800	*	4.78851315455913e-08	1.74747968305663e-06	-13.3576266195524
197195	chr6	27462401	27462600	*	3.7455643145704e-08	1.38930049079462e-06	-22.5737722382018
197205	chr6	27479401	27479600	*	7.52326621936424e-05	0.00143510648450463	-11.7209218904134
197231	chr6	27507201	27507400	*	5.14004954284936e-06	0.000129610909113157	-10.6789915966387
197232	chr6	27507601	27507800	*	1.25345079498808e-05	0.000290655378419001	-10.482403380525
197237	chr6	27510201	27510400	*	3.78770182150457e-09	1.6234085431843e-07	-13.5006547359232
197238	chr6	27510801	27511000	*	3.71898269498968e-34	9.19205396935014e-32	-43.3668903803132
197242	chr6	27519001	27519200	*	0.00139708794297787	0.0175849171546486	-12.2871217452498
197268	chr6	27543001	27543200	*	1.96669038872088e-05	0.000434984618813425	-13.5534213685474
197329	chr6	27641201	27641400	*	3.08717483301893e-15	2.51781450623553e-13	-27.360066833751
197350	chr6	27672001	27672200	*	0.00013758537318843	0.00244062402013407	-13.6107346617812
197413	chr6	27697401	27697600	*	0.000483630600709129	0.00722558038995901	-13.4321120689655
197431	chr6	27756601	27756800	*	2.0910522536647e-09	9.26692698978592e-08	-19.3626555378195
197444	chr6	27785801	27786000	*	5.23651340434638e-06	0.000131796617064736	-16.5329612835717
197491	chr6	27862801	27863000	*	5.93436569572169e-05	0.0011618350569206	-13.5705345968175
197496	chr6	27869201	27869400	*	8.13389212847144e-06	0.000196358235074979	-11.6840426836747
197497	chr6	27887601	27887800	*	4.14852031246747e-09	1.76820977776117e-07	-13.1035973444496
197518	chr6	27915401	27915600	*	2.96562891695846e-88	9.58766739935927e-85	-66.140081799591
197542	chr6	27939001	27939200	*	1.79928893481783e-20	2.15316736474902e-18	-21.0955251347342
197564	chr6	27963801	27964000	*	9.26002563543702e-08	3.2266224265331e-06	-15.2158748997928
197649	chr6	28038001	28038200	*	4.9593915244013e-43	1.95053042950702e-40	-42.524061933324
197667	chr6	28063001	28063200	*	6.03822090439128e-07	1.8181185432895e-05	-14.5194444444444
197699	chr6	28117401	28117600	*	2.75792341551752e-21	3.46528188238231e-19	-34.1371220020855
197710	chr6	28129601	28129800	*	5.60545436004659e-05	0.00110446339200041	-14.9965301873699
197715	chr6	28147001	28147200	*	7.22904172578211e-05	0.00138494683462306	-12.6674240612294
197723	chr6	28164801	28165000	*	4.8218921283141e-17	4.50935330076152e-15	-23.2273378229047
197739	chr6	28197001	28197200	*	0.000249229188056384	0.0040840399514512	-15.0816451810927
197803	chr6	28267201	28267400	*	1.75007846399402e-05	0.000391521640306452	-14.7671263666576
197857	chr6	28321801	28322000	*	0.00186191995894946	0.0222868481768541	-10.2848761775822
197869	chr6	28337401	28337600	*	8.7655549879806e-16	7.45747788099647e-14	-40.0779220779221
197898	chr6	28449601	28449800	*	0.00177234080981225	0.0214048033359437	-11.0762203825293
197986	chr6	28556201	28556400	*	6.01346882452773e-05	0.0011755422109837	-15.5008666762964
198006	chr6	28585201	28585400	*	5.46373760648617e-11	2.95431930913493e-09	-32.1114119167825
198007	chr6	28586001	28586200	*	1.30866473227869e-07	4.43714737163484e-06	-23.8927784770296
198055	chr6	28651401	28651600	*	4.15577446785504e-08	1.53371270922779e-06	-19.0279417552145
198170	chr6	28811401	28811600	*	3.76297379449413e-07	1.17756525876991e-05	-15.8261720874578
198216	chr6	28892601	28892800	*	1.60295463840781e-05	0.000362141045289102	-11.8885448916409
198223	chr6	28907401	28907600	*	3.49015450862075e-08	1.30113253431802e-06	-22.6102138804016
198230	chr6	28921201	28921400	*	3.40411929614908e-49	1.82206549896432e-46	-54.8038692065753
198231	chr6	28921601	28921800	*	5.30480251639406e-46	2.42232334817808e-43	-55.4761904761905
198232	chr6	28921801	28922000	*	1.14711275253133e-100	7.1317960701373e-97	-54.4719523865707
198233	chr6	28922001	28922200	*	9.22211702075801e-13	5.99767622875126e-11	-32.4030037546934
198248	chr6	28993801	28994000	*	0.00445032281648561	0.0448504541859088	-11.7224755700326
198275	chr6	29027401	29027600	*	3.28949611524123e-08	1.2314389787924e-06	-11.7024143019054
198277	chr6	29036201	29036400	*	1.7174508256796e-11	9.80815472458159e-10	-23.2262943571844
198378	chr6	29184201	29184400	*	1.15137133534331e-08	4.59373275560898e-07	-10.3761808367071
198379	chr6	29184801	29185000	*	1.56537734391805e-18	1.63039743465361e-16	-17.2651836158192
198398	chr6	29196801	29197000	*	0.0041449679754454	0.0424129979785938	-10.2255991431249
198403	chr6	29202801	29203000	*	1.39178964283063e-11	8.03922984377967e-10	-19.3349735331395
198418	chr6	29231401	29231600	*	1.05045575872308e-16	9.56094811057303e-15	-35.7994671628536
198490	chr6	29368001	29368200	*	5.57513901804259e-10	2.66548772419425e-08	-20.3527139969224
198513	chr6	29397801	29398000	*	2.93763372620691e-12	1.81972809703557e-10	-28.6571960087942
198518	chr6	29407001	29407200	*	0.000151582171934541	0.0026577656417862	-13.0392976588629
198541	chr6	29458801	29459000	*	6.12520513570293e-06	0.000152056765980071	-18.4843383010122
198550	chr6	29477801	29478000	*	1.04883133199529e-05	0.00024735899567985	-18.1935483870968
198551	chr6	29480401	29480600	*	5.66023648499029e-29	1.07263435230176e-26	-33.6135986905891
198572	chr6	29525801	29526000	*	1.32800536485845e-11	7.68590567248532e-10	-30.5875973577837
198608	chr6	29549401	29549600	*	6.22570163979977e-14	4.52704693767692e-12	-28.6798381974392
198609	chr6	29549601	29549800	*	8.81483254043194e-32	1.95056309176456e-29	-47.2415795586527
198636	chr6	29582601	29582800	*	7.00581677705193e-11	3.73135213324442e-09	-21.6762443724901
198639	chr6	29587601	29587800	*	1.42941738877526e-09	6.49136784724208e-08	-15.4630355742497
198666	chr6	29650601	29650800	*	9.8503103609707e-06	0.000233710207915043	-11.7673992673993
198671	chr6	29661401	29661600	*	1.14159517232997e-09	5.25590431791748e-08	-21.553748870822
198675	chr6	29671001	29671200	*	6.23687630343894e-09	2.59102770210926e-07	-15.9549469248845
198677	chr6	29673601	29673800	*	5.18993901681605e-17	4.84094165580963e-15	-34.2139342139342
198685	chr6	29677601	29677800	*	6.65020197953582e-08	2.37328955696958e-06	-20.3313080362261
198700	chr6	29693601	29693800	*	7.30495733907381e-21	8.96258353457025e-19	-43.5078909612626
198705	chr6	29702601	29702800	*	0.00143357296409023	0.0179574545698685	-10.9194745859509
198706	chr6	29703401	29703600	*	7.02573289614402e-08	2.49628473959347e-06	-26.7472527472527
198707	chr6	29703601	29703800	*	0.00374807504868583	0.0391624708400505	-13.7607601104434
198719	chr6	29734601	29734800	*	2.5929417604381e-10	1.29384107493853e-08	-28.3421703782255
198733	chr6	29792201	29792400	*	5.84879461324653e-33	1.36426674389195e-30	-30.0278035217794
198738	chr6	29794601	29794800	*	2.03876800608533e-39	6.60440078618804e-37	-37.9933430912434
198750	chr6	29820001	29820200	*	3.44482582722721e-10	1.69124934457607e-08	-21.792016735837
198798	chr6	29853801	29854000	*	3.17708441865711e-34	7.8949177552001e-32	-46.176810837034
198862	chr6	29927001	29927200	*	5.82720016290749e-11	3.13407482082876e-09	-33.6013986013986
198869	chr6	29936201	29936400	*	4.74839712039492e-10	2.29088646865267e-08	-22.5720746184285
198872	chr6	29937001	29937200	*	2.73608046379024e-09	1.19308788423415e-07	-15.2469323598012
198886	chr6	29975801	29976000	*	0.000976603944362637	0.0130736691707362	-13.8738738738739
198908	chr6	30006801	30007000	*	2.81328240222201e-05	0.000597853280138452	-17.4487772637145
198977	chr6	30106401	30106600	*	4.77596863519962e-05	0.000958076878453964	-10.8894498721395
198997	chr6	30156201	30156400	*	9.39443906288848e-18	9.2567977571833e-16	-30.072202166065
199008	chr6	30193601	30193800	*	2.39876745489625e-31	5.17693231152241e-29	-37.5880197925588
199059	chr6	30268001	30268200	*	5.08587824411693e-12	3.07677445748075e-10	-29.0658715272768
199081	chr6	30310401	30310600	*	0.000105342388043206	0.00193019978196228	-16.6169642006073
199082	chr6	30311001	30311200	*	0.0013478048647937	0.0170809772010056	-12.2715314317364
199092	chr6	30332001	30332200	*	2.70725272609484e-07	8.69669668890621e-06	-22.2074835571768
199097	chr6	30334401	30334600	*	4.23728036510115e-22	5.60279186202747e-20	-32.765595060677
199110	chr6	30379201	30379400	*	0.000246740908801681	0.00404822000476913	-12.2146542827657
199164	chr6	30453001	30453200	*	0.00120596776004244	0.0155777849229256	-11.0574508364564
199171	chr6	30483201	30483400	*	3.28183702368165e-29	6.28923872109397e-27	-34.6799719342013
