seqnames	start	end	width	strand	strand.1	pvalue	qvalue	meth.diff	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr8	11396402	11396600	199	*	*	7.79578718085561e-18	7.73342300970167e-16	-19.6760524876982	Distal Intergenic	8	11401239	11402401	1163	1	LOC_Os08g19736	LOC_Os08g19736.1	-4639
chr8	11404602	11404800	199	*	*	5.36705346925985e-10	2.57056329021948e-08	-18.368005160458	Distal Intergenic	8	11401239	11402401	1163	1	LOC_Os08g19736	LOC_Os08g19736.1	3363
chr8	11406202	11406400	199	*	*	7.52547992164554e-08	2.66068913401587e-06	-15.9207207207207	Distal Intergenic	8	11401239	11402401	1163	1	LOC_Os08g19736	LOC_Os08g19736.1	4963
chr8	11416002	11416200	199	*	*	9.17818400759303e-11	4.82086372472551e-09	-17.2245727869392	Distal Intergenic	8	11412951	11413580	630	2	LOC_Os08g19780	LOC_Os08g19780.1	-2422
chr8	11421002	11421200	199	*	*	2.60660412266108e-07	8.4009229090299e-06	-11.6123395200045	Promoter (<=1kb)	8	11420600	11420875	276	2	LOC_Os08g19810	LOC_Os08g19810.1	-127
chr8	11428802	11429000	199	*	*	7.78325879148571e-18	7.72336470125615e-16	-29.7383709595664	Distal Intergenic	8	11423194	11425269	2076	2	LOC_Os08g19820	LOC_Os08g19820.1	-3533
chr8	11451002	11451200	199	*	*	7.93561002346281e-06	0.000192203048365367	-10.3850061306709	Distal Intergenic	8	11444051	11444817	767	1	LOC_Os08g19840	LOC_Os08g19840.1	6951
chr8	11470402	11470600	199	*	*	8.89338871361999e-42	3.24877890309384e-39	-40.244837130083	Distal Intergenic	8	11451402	11461289	9888	2	LOC_Os08g19850	LOC_Os08g19850.1	-9113
chr8	11472002	11472200	199	*	*	2.39712277897977e-10	1.20113569162699e-08	-12.3796334644854	Distal Intergenic	8	11451402	11461289	9888	2	LOC_Os08g19850	LOC_Os08g19850.1	-10713
chr8	11472802	11473000	199	*	*	1.75497252407616e-38	5.36774018192248e-36	-48.0419656843102	Distal Intergenic	8	11451402	11461289	9888	2	LOC_Os08g19850	LOC_Os08g19850.1	-11513
chr8	11473202	11473400	199	*	*	2.16981257818646e-05	0.000474681943936493	-10.3525881470368	Distal Intergenic	8	11451402	11461289	9888	2	LOC_Os08g19850	LOC_Os08g19850.1	-11913
chr8	11473602	11473800	199	*	*	2.19963822058564e-14	1.66990369346048e-12	-13.5821645985598	Distal Intergenic	8	11451402	11461289	9888	2	LOC_Os08g19850	LOC_Os08g19850.1	-12313
chr8	11490402	11490600	199	*	*	5.59203656532561e-05	0.00110208830527702	-15.5923758304334	Promoter (<=1kb)	8	11490615	11491424	810	2	LOC_Os08g19910	LOC_Os08g19910.1	824
chr8	11522402	11522600	199	*	*	1.85060961799903e-07	6.11247373935911e-06	-13.0331466259305	Intron (LOC_Os08g19980.1/LOC_Os08g19980, intron 2 of 2)	8	11520351	11529579	9229	2	LOC_Os08g19980	LOC_Os08g19980.1	6979
chr8	11536002	11536200	199	*	*	5.40026735866364e-12	3.25600155754334e-10	-22.2027972027972	Distal Intergenic	8	11538408	11545586	7179	1	LOC_Os08g20000	LOC_Os08g20000.1	-2208
chr8	11538002	11538200	199	*	*	0.00176515284314088	0.0213363255062234	-11.6733649981732	Promoter (<=1kb)	8	11538408	11545586	7179	1	LOC_Os08g20000	LOC_Os08g20000.1	-208
chr8	11538202	11538400	199	*	*	9.0144221361695e-07	2.63332300900532e-05	-23.5298581075954	Promoter (<=1kb)	8	11538408	11545586	7179	1	LOC_Os08g20000	LOC_Os08g20000.1	-8
chr8	11546202	11546400	199	*	*	1.20983827761367e-15	1.01592756326775e-13	-14.5225136071252	Promoter (<=1kb)	8	11547143	11547568	426	1	LOC_Os08g20010	LOC_Os08g20010.1	-743
chr8	11557802	11558000	199	*	*	2.65376054784511e-10	1.32255574831541e-08	-17.4454459203036	Distal Intergenic	8	11548280	11553447	5168	2	LOC_Os08g20020	LOC_Os08g20020.1	-4355
chr8	11614402	11614600	199	*	*	1.23832125606875e-09	5.66974162649743e-08	-12.8763923823212	Distal Intergenic	8	11606672	11609203	2532	1	LOC_Os08g20090	LOC_Os08g20090.1	7730
chr8	11623402	11623600	199	*	*	2.43835973319354e-09	1.07092020417671e-07	-25.9072942867409	Distal Intergenic	8	11630260	11631794	1535	1	LOC_Os08g20130	LOC_Os08g20130.1	-6660
chr8	11626802	11627000	199	*	*	3.23281658468982e-09	1.39594846121582e-07	-21.5104166666667	Distal Intergenic	8	11630260	11631794	1535	1	LOC_Os08g20130	LOC_Os08g20130.1	-3260
chr8	11649802	11650000	199	*	*	1.07135869693086e-08	4.29517172826156e-07	-11.2212303266204	Distal Intergenic	8	11643300	11644975	1676	1	LOC_Os08g20160	LOC_Os08g20160.1	6502
chr8	11657802	11658000	199	*	*	2.73933435149288e-14	2.06003097494e-12	-10.0778694211416	Distal Intergenic	8	11643300	11644975	1676	1	LOC_Os08g20160	LOC_Os08g20160.1	14502
chr8	11665802	11666000	199	*	*	4.69878226839457e-14	3.45403113644649e-12	-16.457492903033	Distal Intergenic	8	11674600	11675571	972	1	LOC_Os08g20190	LOC_Os08g20190.1	-8600
chr8	11677202	11677400	199	*	*	4.38682938094881e-09	1.86095098232462e-07	-14.0814891693729	Promoter (1-2kb)	8	11679006	11684651	5646	1	LOC_Os08g20200	LOC_Os08g20200.1	-1606
chr8	11679202	11679400	199	*	*	7.32928326120177e-17	6.75457570980301e-15	-30.6237852936293	Promoter (<=1kb)	8	11679006	11684651	5646	1	LOC_Os08g20200	LOC_Os08g20200.1	196
chr8	11681802	11682000	199	*	*	5.49667596971576e-07	1.66716976595885e-05	-14.9767091704701	Intron (LOC_Os08g20200.1/LOC_Os08g20200, intron 7 of 9)	8	11679006	11684651	5646	1	LOC_Os08g20200	LOC_Os08g20200.1	2796
chr8	11709802	11710000	199	*	*	8.16684101986534e-07	2.40353356978475e-05	-20.641133165595	Distal Intergenic	8	11704316	11706852	2537	2	LOC_Os08g20230	LOC_Os08g20230.1	-2950
chr8	11814202	11814400	199	*	*	2.27486098081025e-10	1.14484180931936e-08	-23.889400921659	Distal Intergenic	8	11811616	11812715	1100	1	LOC_Os08g20400	LOC_Os08g20400.1	2586
chr8	11814802	11815000	199	*	*	8.12436080334466e-07	2.39212028641981e-05	-17.1395899697787	Distal Intergenic	8	11811616	11812715	1100	1	LOC_Os08g20400	LOC_Os08g20400.1	3186
chr8	11825802	11826000	199	*	*	0.000515876726422006	0.00763256954809909	-11.2415540540541	Distal Intergenic	8	11820303	11823119	2817	2	LOC_Os08g20410	LOC_Os08g20410.1	-2683
chr8	11831402	11831600	199	*	*	6.62565983523915e-16	5.68026706160049e-14	-22.2254419008983	Intron (LOC_Os08g20420.1/LOC_Os08g20420, intron 7 of 7)	8	11829139	11833289	4151	1	LOC_Os08g20420	LOC_Os08g20420.1	2263
chr8	11836802	11837000	199	*	*	3.45302893842922e-11	1.91088617069791e-09	-32.6329709080223	Promoter (<=1kb)	8	11836754	11837952	1199	1	LOC_Os08g20440	LOC_Os08g20440.1	48
chr8	11890602	11890800	199	*	*	7.41883100219613e-07	2.19860235299151e-05	-14.8880057803468	Distal Intergenic	8	11879428	11880382	955	1	LOC_Os08g20526	LOC_Os08g20526.1	11174
chr8	11907402	11907600	199	*	*	6.39938148966594e-06	0.000158122480044037	-14.4224497535078	Promoter (1-2kb)	8	11894712	11905525	10814	2	LOC_Os08g20544	LOC_Os08g20544.1	-1877
chr8	11907602	11907800	199	*	*	4.59285483285408e-05	0.000925478251783029	-14.187253848908	Distal Intergenic	8	11894712	11905525	10814	2	LOC_Os08g20544	LOC_Os08g20544.1	-2077
chr8	11925002	11925200	199	*	*	7.97018430030663e-08	2.8053390391105e-06	-12.203302373581	Distal Intergenic	8	11921050	11922601	1552	1	LOC_Os08g20580	LOC_Os08g20580.1	3952
chr8	11933202	11933400	199	*	*	7.56018014273692e-69	1.0183968661941e-65	-64.0746934225195	Distal Intergenic	8	11945071	11953965	8895	1	LOC_Os08g20610	LOC_Os08g20610.1	-11671
chr8	11933402	11933600	199	*	*	8.02860080286725e-84	2.19965215872424e-80	-67.9669030732861	Distal Intergenic	8	11945071	11953965	8895	1	LOC_Os08g20610	LOC_Os08g20610.1	-11471
chr8	11933602	11933800	199	*	*	1.87546701708668e-40	6.42974708345472e-38	-59.1232516661973	Distal Intergenic	8	11945071	11953965	8895	1	LOC_Os08g20610	LOC_Os08g20610.1	-11271
chr8	11939402	11939600	199	*	*	1.30684460250613e-09	5.96068802021809e-08	-18.8243612580395	Distal Intergenic	8	11945071	11953965	8895	1	LOC_Os08g20610	LOC_Os08g20610.1	-5471
chr8	11963402	11963600	199	*	*	0.000755890062650604	0.0105224716688218	-10.2394715111478	Distal Intergenic	8	11956975	11960886	3912	2	LOC_Os08g20630	LOC_Os08g20630.1	-2516
chr8	11999402	11999600	199	*	*	1.45577428078171e-05	0.000332045627772022	-12.4331550802139	Distal Intergenic	8	11994050	11994466	417	2	LOC_Os08g20680	LOC_Os08g20680.1	-4936
chr8	12010002	12010200	199	*	*	0.000220008728888146	0.00366994776033337	-12.5830508474576	Distal Intergenic	8	12019592	12021170	1579	1	LOC_Os08g20730	LOC_Os08g20730.1	-9392
chr8	12011602	12011800	199	*	*	4.35940240686856e-09	1.8510162830913e-07	-12.6650660264106	Distal Intergenic	8	12019592	12021170	1579	1	LOC_Os08g20730	LOC_Os08g20730.1	-7792
chr8	12013802	12014000	199	*	*	2.57640320600093e-06	6.90085199180312e-05	-12.2686084142395	Distal Intergenic	8	12019592	12021170	1579	1	LOC_Os08g20730	LOC_Os08g20730.1	-5592
chr8	12041602	12041800	199	*	*	3.78974717229818e-06	9.81650758345304e-05	-12.821923691168	Distal Intergenic	8	12028081	12028383	303	1	LOC_Os08g20760	LOC_Os08g20760.1	13521
chr8	12050802	12051000	199	*	*	1.04972171586213e-08	4.21417566187098e-07	-17.7735867074102	Distal Intergenic	8	12028081	12028383	303	1	LOC_Os08g20760	LOC_Os08g20760.1	22721
chr8	12078802	12079000	199	*	*	2.57143145453457e-09	1.12660997901645e-07	-18.3045525902669	Distal Intergenic	8	12028081	12028383	303	1	LOC_Os08g20760	LOC_Os08g20760.1	50721
chr8	12089402	12089600	199	*	*	4.00122070313456e-09	1.70880607688032e-07	-13.6649279682067	Distal Intergenic	8	12028081	12028383	303	1	LOC_Os08g20760	LOC_Os08g20760.1	61321
chr8	12090802	12091000	199	*	*	2.21577274434449e-07	7.22703361219118e-06	-12.7910447761194	Distal Intergenic	8	12028081	12028383	303	1	LOC_Os08g20760	LOC_Os08g20760.1	62721
chr8	12091402	12091600	199	*	*	7.36182894106523e-07	2.18351095950716e-05	-13.9766483516483	Distal Intergenic	8	12028081	12028383	303	1	LOC_Os08g20760	LOC_Os08g20760.1	63321
chr8	12126202	12126400	199	*	*	3.02142963418832e-05	0.000637311094807359	-12.6427061310782	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	-39503
chr8	12127402	12127600	199	*	*	1.44240702788893e-07	4.8519398085511e-06	-13.4249371859297	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	-38303
chr8	12129602	12129800	199	*	*	0.000419135788652296	0.00639922644392554	-10.6787330316742	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	-36103
chr8	12130602	12130800	199	*	*	9.9076838757409e-06	0.00023495076229635	-12.3583581527507	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	-35103
chr8	12155402	12155600	199	*	*	4.53379732011602e-05	0.000915518071990637	-10.4872468847352	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	-10303
chr8	12174402	12174600	199	*	*	1.34661555465235e-08	5.32604884862089e-07	-11.462063086104	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	8499
chr8	12185402	12185600	199	*	*	9.98512450987628e-06	0.000236630974103002	-10.7100415923945	Distal Intergenic	8	12165903	12166542	640	1	LOC_Os08g21080	LOC_Os08g21080.1	19499
chr8	12194202	12194400	199	*	*	3.15846947280562e-08	1.18485811131434e-06	-16.7169558293521	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	19916
chr8	12194602	12194800	199	*	*	9.63201505889317e-10	4.46638263656175e-08	-22.1632207283546	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	19516
chr8	12195402	12195600	199	*	*	0.000376519520168412	0.0058356624669593	-10.9497347815105	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	18716
chr8	12195602	12195800	199	*	*	9.44699492359568e-06	0.000224933442345553	-13.0724046991129	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	18516
chr8	12196002	12196200	199	*	*	2.18099516928357e-09	9.64173702899488e-08	-11.0100400282075	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	18116
chr8	12196402	12196600	199	*	*	3.80145059569112e-11	2.09117227335268e-09	-21.2464220660942	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	17716
chr8	12196602	12196800	199	*	*	1.93589014065812e-09	8.62065449235372e-08	-11.364089278597	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	17516
chr8	12197202	12197400	199	*	*	4.12531166509775e-05	0.000842238033329008	-11.5881534486186	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	16916
chr8	12200002	12200200	199	*	*	4.92715030434956e-07	1.51058573341198e-05	-11.3535110671098	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	14116
chr8	12203402	12203600	199	*	*	2.13860326761217e-06	5.81199755021483e-05	-10.6207369323051	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	10716
chr8	12205402	12205600	199	*	*	4.27049369031298e-08	1.57246041244084e-06	-15.3996549741231	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	8716
chr8	12209402	12209600	199	*	*	4.55423015054427e-05	0.000918851199253543	-10.3501675410843	Distal Intergenic	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	4716
chr8	12213602	12213800	199	*	*	6.15380808871035e-09	2.55914895120527e-07	-12.1734531993654	Promoter (<=1kb)	8	12213504	12214316	813	2	LOC_Os08g21180	LOC_Os08g21180.1	516
chr8	12262202	12262400	199	*	*	8.54952516334123e-06	0.000205379750979702	-11.0231637760447	Distal Intergenic	8	12273521	12273754	234	2	LOC_Os08g21320	LOC_Os08g21320.1	11354
chr8	12264802	12265000	199	*	*	5.60973504747026e-05	0.00110503744174866	-12.0128083254115	Distal Intergenic	8	12273521	12273754	234	2	LOC_Os08g21320	LOC_Os08g21320.1	8754
chr8	12277002	12277200	199	*	*	0.000741040425828538	0.0103487300237391	-10.570021111893	Intron (LOC_Os08g21330.1/LOC_Os08g21330, intron 2 of 8)	8	12274449	12282842	8394	1	LOC_Os08g21330	LOC_Os08g21330.1	2553
chr8	12287202	12287400	199	*	*	2.04973038386545e-05	0.000451159625029406	-13.7090909090909	Distal Intergenic	8	12287876	12296260	8385	2	LOC_Os08g21350	LOC_Os08g21350.1	8860
chr8	12311002	12311200	199	*	*	1.06974303468094e-07	3.68451210623544e-06	-12.4804636624121	Distal Intergenic	8	12287876	12296260	8385	2	LOC_Os08g21350	LOC_Os08g21350.1	-14742
chr8	12338402	12338600	199	*	*	4.88193236119252e-05	0.000977029847969595	-12.8423300837094	Distal Intergenic	8	12287876	12296260	8385	2	LOC_Os08g21350	LOC_Os08g21350.1	-42142
chr8	12349402	12349600	199	*	*	4.35954309683845e-08	1.60305878299876e-06	-10.0745186978838	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	44025
chr8	12351402	12351600	199	*	*	5.59520979838141e-09	2.34069816208352e-07	-16.1909643747524	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	42025
chr8	12352202	12352400	199	*	*	2.6636405500276e-14	2.00404014051666e-12	-16.8292541300119	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	41225
chr8	12364602	12364800	199	*	*	1.95240935682545e-06	5.34688743127317e-05	-12.2765946295358	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	28825
chr8	12367402	12367600	199	*	*	4.92141226113605e-06	0.000124593389766317	-11.4576271186441	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	26025
chr8	12368402	12368600	199	*	*	8.79341902064753e-07	2.57481191775712e-05	-11.2348216907775	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	25025
chr8	12373602	12373800	199	*	*	1.6747742687057e-09	7.53468705213806e-08	-18.6165144898769	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	19825
chr8	12384402	12384600	199	*	*	7.16288375828636e-07	2.1282137514858e-05	-13.8926692070405	Distal Intergenic	8	12393194	12393625	432	2	LOC_Os08g21530	LOC_Os08g21530.1	9025
chr8	12401202	12401400	199	*	*	4.64324299566811e-46	2.12925878281226e-43	-45.1692473808892	Distal Intergenic	8	12401936	12404391	2456	2	LOC_Os08g21554	LOC_Os08g21554.1	2991
chr8	12406602	12406800	199	*	*	1.12541487795274e-07	3.85463107418029e-06	-20.203189407503	Promoter (<=1kb)	8	12407381	12408997	1617	1	LOC_Os08g21561	LOC_Os08g21561.1	-581
chr8	12414602	12414800	199	*	*	1.5654085583194e-07	5.23572786168498e-06	-12.67561895979	Distal Intergenic	8	12411548	12413682	2135	1	LOC_Os08g21570	LOC_Os08g21570.1	3054
chr8	12434802	12435000	199	*	*	1.03944570203413e-113	1.15877725466811e-109	-59.3994241053065	5' UTR	8	12418006	12438045	20040	2	LOC_Os08g21590	LOC_Os08g21590.1	3045
chr8	12441802	12442000	199	*	*	1.12483661832362e-12	7.25127975804291e-11	-17.9337533620721	Distal Intergenic	8	12418006	12438045	20040	2	LOC_Os08g21590	LOC_Os08g21590.1	-3757
chr8	12449002	12449200	199	*	*	5.50661648478617e-10	2.63428521954676e-08	-14.1801075268817	Promoter (1-2kb)	8	12447287	12447960	674	2	LOC_Os08g21630	LOC_Os08g21630.1	-1042
chr8	12453202	12453400	199	*	*	5.95155092486252e-10	2.83538769800787e-08	-16.3684474004148	Distal Intergenic	8	12447287	12447960	674	2	LOC_Os08g21630	LOC_Os08g21630.1	-5242
chr8	12469802	12470000	199	*	*	0.000787612719455079	0.010900705997614	-10.954274545297	Distal Intergenic	8	12470283	12477254	6972	2	LOC_Os08g21660	LOC_Os08g21660.1	7254
chr8	12480602	12480800	199	*	*	2.19428597281406e-05	0.000479306592122712	-10.3871667304503	Distal Intergenic	8	12477797	12478853	1057	1	LOC_Os08g21670	LOC_Os08g21670.1	2805
chr8	12485202	12485400	199	*	*	8.29878973607185e-10	3.8787620472114e-08	-10.7081185909357	Distal Intergenic	8	12477797	12478853	1057	1	LOC_Os08g21670	LOC_Os08g21670.1	7405
chr8	12491402	12491600	199	*	*	5.66840351171215e-14	4.13575839920863e-12	-12.4433582433256	Distal Intergenic	8	12477797	12478853	1057	1	LOC_Os08g21670	LOC_Os08g21670.1	13605
chr8	12658402	12658600	199	*	*	1.32250954148816e-06	3.75149539572543e-05	-14.7752198035132	Distal Intergenic	8	12664423	12673155	8733	1	LOC_Os08g22149	LOC_Os08g22149.1	-5823
chr8	12660202	12660400	199	*	*	2.7803939679802e-09	1.21102762578555e-07	-12.2670649677905	Distal Intergenic	8	12664423	12673155	8733	1	LOC_Os08g22149	LOC_Os08g22149.1	-4023
chr8	12663002	12663200	199	*	*	5.84043706809986e-23	8.06911013726391e-21	-37.4702380952381	Promoter (1-2kb)	8	12664423	12673155	8733	1	LOC_Os08g22149	LOC_Os08g22149.1	-1223
chr8	12667802	12668000	199	*	*	1.39598621998968e-05	0.000320079729013862	-12.2970260901295	Intron (LOC_Os08g22149.1/LOC_Os08g22149, intron 1 of 7)	8	12664423	12673155	8733	1	LOC_Os08g22149	LOC_Os08g22149.1	3379
chr8	12674202	12674400	199	*	*	5.91978777110025e-85	1.67879411414747e-81	-64.377962723551	Distal Intergenic	8	12677513	12677740	228	1	LOC_Os08g22170	LOC_Os08g22170.1	-3113
chr8	12691602	12691800	199	*	*	6.42921107629927e-07	1.92526697122382e-05	-14.7282090406256	Distal Intergenic	8	12694514	12695329	816	1	LOC_Os08g22190	LOC_Os08g22190.1	-2714
chr8	12697402	12697600	199	*	*	1.01515183561367e-05	0.000240345199265032	-13.9735908670899	Distal Intergenic	8	12694514	12695329	816	1	LOC_Os08g22190	LOC_Os08g22190.1	2888
chr8	12744202	12744400	199	*	*	1.19723324265595e-12	7.70109418408385e-11	-27.6983673210088	Distal Intergenic	8	12715635	12716312	678	1	LOC_Os08g22250	LOC_Os08g22250.1	28567
chr8	12744602	12744800	199	*	*	5.54645764246151e-11	2.99403959647894e-09	-35.1835664335664	Distal Intergenic	8	12715635	12716312	678	1	LOC_Os08g22250	LOC_Os08g22250.1	28967
chr8	12747002	12747200	199	*	*	4.6274780108162e-07	1.426285379337e-05	-13.1892127961568	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	-29934
chr8	12749602	12749800	199	*	*	2.40799349053069e-10	1.20583514866683e-08	-11.264548957283	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	-27334
chr8	12763602	12763800	199	*	*	6.41294392932351e-06	0.000158397063885206	-12.200992929141	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	-13334
chr8	12763802	12764000	199	*	*	9.32980776333928e-05	0.00173428041892131	-14.2509050403787	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	-13134
chr8	12764002	12764200	199	*	*	5.71222649456767e-16	4.92590612274322e-14	-30.9771696289135	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	-12934
chr8	12773802	12774000	199	*	*	7.75210019367265e-44	3.19261002110643e-41	-57.3032246073785	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	-3134
chr8	12792402	12792600	199	*	*	8.24421988848047e-09	3.35933660748939e-07	-16.2591162591163	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	15268
chr8	12792802	12793000	199	*	*	4.51487060760978e-25	7.00396142847263e-23	-51.1246200607903	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	15668
chr8	12793802	12794000	199	*	*	4.25294140803788e-54	2.80601166138724e-51	-67.5627240143369	Distal Intergenic	8	12777134	12785826	8693	1	LOC_Os08g22354	LOC_Os08g22354.1	16668
chr8	12794002	12794200	199	*	*	1.40485084107052e-41	5.06330308659613e-39	-53.5698348951361	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	-16622
chr8	12794202	12794400	199	*	*	1.11926801960145e-33	2.71049731459099e-31	-52.8945572875663	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	-16422
chr8	12794402	12794600	199	*	*	2.95322161556002e-14	2.21521008729352e-12	-32.8872111644932	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	-16222
chr8	12803002	12803200	199	*	*	0.000117256911796122	0.00212193259203794	-11.236802413273	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	-7622
chr8	12804202	12804400	199	*	*	3.98959089885114e-06	0.000102945675407008	-13.6161086123605	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	-6422
chr8	12811802	12812000	199	*	*	0.000168132079085803	0.00290844376705787	-10.2626296420207	Promoter (<=1kb)	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	980
chr8	12814402	12814600	199	*	*	9.71000436604936e-44	3.96360525583816e-41	-49.3861738887816	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	3580
chr8	12814602	12814800	199	*	*	5.62621035068355e-79	1.22074751528124e-75	-43.0222463374932	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	3780
chr8	12819202	12819400	199	*	*	2.51067771364454e-05	0.000540150563061885	-15.8741496598639	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	8380
chr8	12819602	12819800	199	*	*	2.88167031367438e-07	9.20758569414053e-06	-11.4166928019429	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	8780
chr8	12828002	12828200	199	*	*	3.97570827293221e-11	2.18331614223834e-09	-15.2571937866055	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	17180
chr8	12828602	12828800	199	*	*	0.000599526211458164	0.00865466007042335	-13.7085053194582	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	17780
chr8	12838202	12838400	199	*	*	1.79106902031733e-06	4.94441019364512e-05	-12.6822157434402	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	27380
chr8	12839002	12839200	199	*	*	1.25956029309229e-05	0.000291891207174575	-19.8103266596417	Distal Intergenic	8	12810822	12811102	281	1	LOC_Os08g22389	LOC_Os08g22389.1	28180
chr8	12901202	12901400	199	*	*	1.76998668353264e-05	0.000395619543842734	-12.1428571428571	Distal Intergenic	8	12908824	12909027	204	2	LOC_Os08g22604	LOC_Os08g22604.1	7627
chr8	12912202	12912400	199	*	*	2.32075776672501e-07	7.54737433674535e-06	-12.8011392192997	Distal Intergenic	8	12908824	12909027	204	2	LOC_Os08g22604	LOC_Os08g22604.1	-3175
chr8	12927002	12927200	199	*	*	1.02675858094254e-41	3.74231959215748e-39	-65.1815585475316	Distal Intergenic	8	12908824	12909027	204	2	LOC_Os08g22604	LOC_Os08g22604.1	-17975
chr8	12927202	12927400	199	*	*	1.7277267566827e-56	1.29898087064786e-53	-65.8173734610123	Distal Intergenic	8	12908824	12909027	204	2	LOC_Os08g22604	LOC_Os08g22604.1	-18175
chr8	12927402	12927600	199	*	*	1.29375070300618e-07	4.39164639097961e-06	-14.1050838574423	Distal Intergenic	8	12908824	12909027	204	2	LOC_Os08g22604	LOC_Os08g22604.1	-18375
chr8	12932602	12932800	199	*	*	1.05574300193388e-09	4.87243690249008e-08	-17.9897841489537	Distal Intergenic	8	12908824	12909027	204	2	LOC_Os08g22604	LOC_Os08g22604.1	-23575
chr8	12935802	12936000	199	*	*	9.22183394210034e-06	0.000220042315742507	-10.0233607855559	Distal Intergenic	8	12958418	12959398	981	1	LOC_Os08g22700	LOC_Os08g22700.1	-22418
chr8	12980202	12980400	199	*	*	1.60534791946335e-08	6.27339014329838e-07	-13.0033738818213	Distal Intergenic	8	12958418	12959398	981	1	LOC_Os08g22700	LOC_Os08g22700.1	21784
