seqnames	start	end	width	strand	strand.1	pvalue	qvalue	meth.diff	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr6	9505002	9505200	199	*	*	4.20954569248914e-05	0.000857216041719949	12.5157832349834	Promoter (1-2kb)	6	9505284	9506367	1084	2	LOC_Os06g16550	LOC_Os06g16550.1	1167
chr6	9616802	9617000	199	*	*	0.000834341498123444	0.0114401846317844	13.6645962732919	Distal Intergenic	6	9577096	9579934	2839	2	LOC_Os06g16640	LOC_Os06g16640.1	-36868
chr6	9728602	9728800	199	*	*	0.00474517266604192	0.0471589480320099	11.7408906882591	Promoter (1-2kb)	6	9727013	9727645	633	1	LOC_Os06g16780	LOC_Os06g16780.1	1589
chr6	9987602	9987800	199	*	*	0.00139204627664345	0.0175378458455666	11.1181912583782	Promoter (<=1kb)	6	9988407	9990049	1643	1	LOC_Os06g17220	LOC_Os06g17220.1	-607
chr6	10034602	10034800	199	*	*	2.10986584532019e-08	8.11353186988892e-07	19.289883726404	Distal Intergenic	6	10037182	10037415	234	2	LOC_Os06g17300	LOC_Os06g17300.1	2615
chr6	10035402	10035600	199	*	*	1.46733078739867e-05	0.000334280606873175	14.492032455596	Promoter (1-2kb)	6	10037182	10037415	234	2	LOC_Os06g17300	LOC_Os06g17300.1	1815
chr6	10122402	10122600	199	*	*	3.3557985222935e-05	0.000700119901136636	13.1219692177946	Promoter (<=1kb)	6	10121868	10122131	264	1	LOC_Os06g17430	LOC_Os06g17430.1	534
chr6	10401002	10401200	199	*	*	0.000574584462626345	0.00835172515210597	10.5974025974026	Promoter (<=1kb)	6	10400950	10403906	2957	1	LOC_Os06g17900	LOC_Os06g17900.1	52
chr6	10414202	10414400	199	*	*	4.55277738050943e-05	0.000918662184379529	12.991452991453	Distal Intergenic	6	10410538	10412694	2157	1	LOC_Os06g17910	LOC_Os06g17910.1	3664
chr6	10440802	10441000	199	*	*	0.00347328537133012	0.0368982801535499	10.2664899209215	Exon (LOC_Os06g17930.1/LOC_Os06g17930, exon 4 of 4)	6	10434144	10440998	6855	1	LOC_Os06g17930	LOC_Os06g17930.1	6658
chr6	10472402	10472600	199	*	*	5.99429502444687e-05	0.00117236113448622	12.0034127872874	Distal Intergenic	6	10476026	10476402	377	1	LOC_Os06g17990	LOC_Os06g17990.1	-3426
chr6	10487602	10487800	199	*	*	5.44760707837565e-06	0.000136652128328649	22.4837384457378	Distal Intergenic	6	10482740	10485103	2364	2	LOC_Os06g18000	LOC_Os06g18000.1	-2499
chr6	10817602	10817800	199	*	*	5.17705382638064e-11	2.80312305239274e-09	13.5831940797326	Promoter (1-2kb)	6	10818874	10819215	342	1	LOC_Os06g18980	LOC_Os06g18980.1	-1074
chr6	11033002	11033200	199	*	*	8.23504719985991e-07	2.42184317236338e-05	13.7723387723388	Promoter (<=1kb)	6	11029598	11033220	3623	2	LOC_Os06g19360	LOC_Os06g19360.1	20
chr6	11216802	11217000	199	*	*	0.00132931616264745	0.016889038059773	13.1868657287321	Exon (LOC_Os06g19630.1/LOC_Os06g19630, exon 9 of 10)	6	11216493	11220165	3673	2	LOC_Os06g19630	LOC_Os06g19630.1	3165
chr6	11235402	11235600	199	*	*	1.50612582128416e-18	1.57070892836486e-16	27.8767635037138	Promoter (<=1kb)	6	11235978	11244753	8776	1	LOC_Os06g19660	LOC_Os06g19660.1	-378
chr6	11365802	11366000	199	*	*	1.3107655641804e-06	3.72210088625345e-05	11.043562114796	Distal Intergenic	6	11348552	11349490	939	2	LOC_Os06g19840	LOC_Os06g19840.1	-16312
chr6	11564602	11564800	199	*	*	8.19324419557647e-09	3.33940694069596e-07	19.6166341780377	Intron (LOC_Os06g20130.1/LOC_Os06g20130, intron 4 of 4)	6	11563977	11567509	3533	2	LOC_Os06g20130	LOC_Os06g20130.1	2709
chr6	11573602	11573800	199	*	*	5.26961925728428e-06	0.000132588561991747	20.1889048302248	Intron (LOC_Os06g20140.1/LOC_Os06g20140, intron 1 of 1)	6	11571263	11575251	3989	1	LOC_Os06g20140	LOC_Os06g20140.1	2339
chr6	11881202	11881400	199	*	*	2.69348685282794e-07	8.6550556190735e-06	10.288371886516	Distal Intergenic	6	11886715	11889745	3031	1	LOC_Os06g20610	LOC_Os06g20610.1	-5315
chr6	12193002	12193200	199	*	*	0.000156988710434104	0.00274164507990399	16.9337606837607	Promoter (<=1kb)	6	12193913	12198175	4263	1	LOC_Os06g21099	LOC_Os06g21099.1	-713
chr6	12204402	12204600	199	*	*	3.34298167208957e-14	2.49656318381253e-12	31.2466009316403	Promoter (<=1kb)	6	12205078	12206322	1245	1	LOC_Os06g21120	LOC_Os06g21120.1	-478
chr6	12263802	12264000	199	*	*	1.3865434323395e-08	5.47392394444928e-07	14.1328041612171	Distal Intergenic	6	12259847	12260928	1082	2	LOC_Os06g21220	LOC_Os06g21220.1	-2874
chr6	12274802	12275000	199	*	*	5.66522441220058e-12	3.410664369505e-10	23.1530403847421	Distal Intergenic	6	12268952	12270540	1589	1	LOC_Os06g21210	LOC_Os06g21210.1	5850
chr6	12283202	12283400	199	*	*	8.33917926098207e-07	2.4502384388305e-05	19.3701723113488	Distal Intergenic	6	12281023	12281842	820	1	LOC_Os06g21230	LOC_Os06g21230.1	2179
chr6	12333602	12333800	199	*	*	0.000636707829126452	0.00910568492685409	12.5217991884659	Promoter (<=1kb)	6	12330763	12333495	2733	2	LOC_Os06g21340	LOC_Os06g21340.1	-107
chr6	12497602	12497800	199	*	*	2.91317872358419e-18	2.98418873699993e-16	44.1108810674028	Promoter (<=1kb)	6	12498240	12498602	363	1	LOC_Os06g21650	LOC_Os06g21650.1	-440
chr6	12643002	12643200	199	*	*	9.89329226114454e-08	3.42995285332708e-06	12.3501170112668	Distal Intergenic	6	12653491	12655793	2303	2	LOC_Os06g21880	LOC_Os06g21880.1	12593
chr6	12736202	12736400	199	*	*	0.00134647984518678	0.0170675490827706	10.2181048256972	Distal Intergenic	6	12746727	12747056	330	2	LOC_Os06g22000	LOC_Os06g22000.1	10656
chr6	12820602	12820800	199	*	*	0.000403654084896246	0.00619402659504738	12.8876585928489	Distal Intergenic	6	12817271	12820237	2967	1	LOC_Os06g22080	LOC_Os06g22080.1	3331
chr6	12869802	12870000	199	*	*	1.68485328272388e-06	4.68157357220223e-05	11.5807001042276	Promoter (1-2kb)	6	12867839	12868336	498	2	LOC_Os06g22150	LOC_Os06g22150.1	-1466
chr6	12877802	12878000	199	*	*	0.000622345914522422	0.0089319012960202	11.984962406015	Distal Intergenic	6	12873370	12874631	1262	2	LOC_Os06g22170	LOC_Os06g22170.1	-3171
chr6	12981002	12981200	199	*	*	0.00382246211823023	0.03977389188513	10.185339480457	Distal Intergenic	6	12974607	12977011	2405	2	LOC_Os06g22340	LOC_Os06g22340.1	-3991
chr6	13006202	13006400	199	*	*	0.00202993039673951	0.0239181117077486	15.9740414384377	Intron (LOC_Os06g22380.1/LOC_Os06g22380, intron 2 of 3)	6	13001106	13008413	7308	2	LOC_Os06g22380	LOC_Os06g22380.1	2013
chr6	13100602	13100800	199	*	*	5.04684555121531e-05	0.00100654489699471	15.9266409266409	Promoter (1-2kb)	6	13101976	13102709	734	1	LOC_Os06g22530	LOC_Os06g22530.1	-1176
chr6	13167002	13167200	199	*	*	2.20692706672079e-08	8.46262397067068e-07	16.2593984962406	Distal Intergenic	6	13169061	13169297	237	2	LOC_Os06g22640	LOC_Os06g22640.1	2097
chr6	13296002	13296200	199	*	*	0.00140841350495543	0.0176971538251454	12.1367521367521	Distal Intergenic	6	13286651	13287179	529	2	LOC_Os06g22800	LOC_Os06g22800.1	-8823
chr6	13301602	13301800	199	*	*	0.00118919062466429	0.0153942849558461	11.7973471171753	Distal Intergenic	6	13305037	13309278	4242	1	LOC_Os06g22810	LOC_Os06g22810.1	-3237
chr6	13470402	13470600	199	*	*	7.92001244270834e-06	0.000191839642064818	15.2321672638617	Distal Intergenic	6	13480751	13481218	468	1	LOC_Os06g23100	LOC_Os06g23100.1	-10151
chr6	13741202	13741400	199	*	*	4.10756578401871e-07	1.27625834561899e-05	11.1612783351914	Distal Intergenic	6	13746395	13747404	1010	1	LOC_Os06g23540	LOC_Os06g23540.1	-4995
chr6	14076202	14076400	199	*	*	6.73834866834502e-10	3.18581486886496e-08	14.6570951069663	Distal Intergenic	6	14086234	14090354	4121	1	LOC_Os06g24070	LOC_Os06g24070.1	-9834
chr6	14168602	14168800	199	*	*	6.63741548729438e-09	2.74437808881347e-07	19.5784543325527	Distal Intergenic	6	14159096	14161373	2278	2	LOC_Os06g24180	LOC_Os06g24180.1	-7229
chr6	14311202	14311400	199	*	*	3.67966333785445e-08	1.36642429431828e-06	18.7882151341668	Distal Intergenic	6	14324148	14324771	624	1	LOC_Os06g24430	LOC_Os06g24430.1	-12748
chr6	14583202	14583400	199	*	*	2.85073108332958e-05	0.00060501533943164	18.1023521932613	Intron (LOC_Os06g24840.1/LOC_Os06g24840, intron 7 of 8)	6	14579504	14584239	4736	1	LOC_Os06g24840	LOC_Os06g24840.1	3698
chr6	14740802	14741000	199	*	*	0.00472868526509449	0.0470326827466995	10.6643356643357	Distal Intergenic	6	14713699	14714142	444	1	LOC_Os06g25130	LOC_Os06g25130.1	27103
chr6	14773602	14773800	199	*	*	4.08538590403209e-08	1.5087688041358e-06	17.72030651341	Promoter (1-2kb)	6	14775291	14775918	628	1	LOC_Os06g25240	LOC_Os06g25240.1	-1491
chr6	15274202	15274400	199	*	*	1.57137209017147e-08	6.15400875288802e-07	29.8041089345437	Distal Intergenic	6	15289757	15290519	763	2	LOC_Os06g26120	LOC_Os06g26120.1	16119
chr6	15366402	15366600	199	*	*	2.74450824339653e-07	8.80849795082927e-06	15.0481827591737	Intron (LOC_Os06g26234.1/LOC_Os06g26234, intron 17 of 21)	6	15344587	15374398	29812	1	LOC_Os06g26234	LOC_Os06g26234.1	21815
chr6	15377802	15378000	199	*	*	5.00057858998684e-11	2.71250251421606e-09	19.7252617634783	Distal Intergenic	6	15388449	15393194	4746	2	LOC_Os06g26270	LOC_Os06g26270.1	15194
chr6	15610402	15610600	199	*	*	1.19268022524275e-05	0.000277758994049402	11.6811497326203	Promoter (1-2kb)	6	15611578	15612285	708	2	LOC_Os06g27620	LOC_Os06g27620.1	1685
chr6	15642402	15642600	199	*	*	3.80575947086061e-16	3.33073896521596e-14	31.3023610053313	Intron (LOC_Os06g27650.1/LOC_Os06g27650, intron 8 of 9)	6	15644273	15645382	1110	2	LOC_Os06g27660	LOC_Os06g27660.1	2782
chr6	15730602	15730800	199	*	*	7.44404508595467e-06	0.00018137062633638	11.3156038856155	Distal Intergenic	6	15722029	15728527	6499	1	LOC_Os06g27800	LOC_Os06g27800.1	8573
chr6	15900402	15900600	199	*	*	1.5954586534227e-06	4.44962419917012e-05	16.5552427867699	Promoter (1-2kb)	6	15899259	15902555	3297	2	LOC_Os06g28050	LOC_Os06g28050.1	1955
chr6	15999002	15999200	199	*	*	0.00274518100583433	0.0305706829905648	12.2111043319097	Intron (LOC_Os06g28194.1/LOC_Os06g28194, intron 2 of 7)	6	15993296	16018708	25413	1	LOC_Os06g28194	LOC_Os06g28194.1	5706
chr6	16043802	16044000	199	*	*	0.000725656609848297	0.0101668308446012	15.1639656090695	Promoter (<=1kb)	6	16042523	16044680	2158	2	LOC_Os06g28260	LOC_Os06g28260.1	680
chr6	16315602	16315800	199	*	*	1.11217832522974e-07	3.81576296002471e-06	20.0760938490805	Downstream (<=300bp)	6	16313573	16315502	1930	1	LOC_Os06g28670	LOC_Os06g28670.1	2029
chr6	16340002	16340200	199	*	*	0.0016674853668196	0.0203590075689813	11.0316580438532	Promoter (<=1kb)	6	16338852	16339646	795	2	LOC_Os06g28730	LOC_Os06g28730.1	-356
chr6	16452402	16452600	199	*	*	5.36217339116486e-09	2.24961397138959e-07	18.5682916117699	Distal Intergenic	6	16466313	16470584	4272	1	LOC_Os06g28890	LOC_Os06g28890.1	-13713
chr6	16757802	16758000	199	*	*	2.9992353230698e-10	1.48511479867183e-08	19.5284596708929	Promoter (1-2kb)	6	16759182	16770646	11465	1	LOC_Os06g29350	LOC_Os06g29350.1	-1182
chr6	16868202	16868400	199	*	*	0.00194950873027781	0.0231518315147347	11.1666836786771	Promoter (1-2kb)	6	16864213	16866932	2720	2	LOC_Os06g29460	LOC_Os06g29460.1	-1270
chr6	16903402	16903600	199	*	*	1.92819939760272e-06	5.28595907406765e-05	10.7379305714094	Distal Intergenic	6	16896224	16902120	5897	1	LOC_Os06g29490	LOC_Os06g29490.1	7178
chr6	16921602	16921800	199	*	*	5.44751758242314e-05	0.00107725656032325	12.694165737644	Downstream (<=300bp)	6	16918381	16921495	3115	1	LOC_Os06g29560	LOC_Os06g29560.1	3221
chr6	16953202	16953400	199	*	*	4.12286865932181e-08	1.52226372702331e-06	10.1141916238092	Distal Intergenic	6	16945914	16947050	1137	2	LOC_Os06g29590	LOC_Os06g29590.1	-6152
chr6	16957802	16958000	199	*	*	2.84167714310536e-07	9.09417949796134e-06	11.8055147658672	Distal Intergenic	6	16945914	16947050	1137	2	LOC_Os06g29590	LOC_Os06g29590.1	-10752
chr6	17114602	17114800	199	*	*	9.90128232767552e-06	0.000234833406750695	10.4932926396479	Promoter (<=1kb)	6	17115176	17120245	5070	1	LOC_Os06g29790	LOC_Os06g29790.1	-376
chr6	17208602	17208800	199	*	*	4.00716926144375e-07	1.24734192836405e-05	16.2749963508977	Promoter (<=1kb)	6	17207730	17208544	815	1	LOC_Os06g29900	LOC_Os06g29900.1	872
chr6	17512002	17512200	199	*	*	0.00116404155191681	0.0151280895684953	12.1199375075111	Distal Intergenic	6	17504370	17504918	549	1	LOC_Os06g30330	LOC_Os06g30330.1	7632
chr6	17566002	17566200	199	*	*	0.000891697987052631	0.0121059764939593	12.3533197062609	Promoter (1-2kb)	6	17558871	17564374	5504	2	LOC_Os06g30420	LOC_Os06g30420.1	-1628
chr6	17649802	17650000	199	*	*	3.45398670308199e-07	1.08792803918861e-05	17.090162104229	Distal Intergenic	6	17655025	17656296	1272	1	LOC_Os06g30530	LOC_Os06g30530.1	-5025
chr6	17806202	17806400	199	*	*	0.000268965083997476	0.00436562400922716	14.7766023827144	Distal Intergenic	6	17802481	17803205	725	1	LOC_Os06g30720	LOC_Os06g30720.1	3721
chr6	18006202	18006400	199	*	*	1.02279076737496e-21	1.32423300726285e-19	21.7534139425741	Distal Intergenic	6	18000767	18003473	2707	2	LOC_Os06g30970	LOC_Os06g30970.1	-2729
chr6	18098002	18098200	199	*	*	0.00182570905437315	0.0219484885638442	11.252944305144	Distal Intergenic	6	18101856	18106748	4893	2	LOC_Os06g31190	LOC_Os06g31190.1	8548
chr6	18203002	18203200	199	*	*	0.00321051303147703	0.0346301892687052	11.7771833117164	Promoter (1-2kb)	6	18203411	18204606	1196	2	LOC_Os06g31300	LOC_Os06g31300.1	1406
chr6	18797602	18797800	199	*	*	0.000141527728084688	0.00250286680544717	12.7100840336134	Promoter (<=1kb)	6	18797702	18798518	817	2	LOC_Os06g32310	LOC_Os06g32310.1	718
chr6	19007802	19008000	199	*	*	0.000269507435196195	0.00437332918243302	10.2886130811663	Promoter (1-2kb)	6	19006315	19006986	672	1	LOC_Os06g32700	LOC_Os06g32700.1	1487
chr6	19150402	19150600	199	*	*	7.15186216953799e-06	0.00017495052827823	17.6116814058635	Promoter (<=1kb)	6	19148261	19149770	1510	2	LOC_Os06g32910	LOC_Os06g32910.1	-632
chr6	19184602	19184800	199	*	*	9.24687190155126e-09	3.74342217370652e-07	15.9237755492055	Promoter (<=1kb)	6	19185481	19186532	1052	1	LOC_Os06g32960	LOC_Os06g32960.1	-681
chr6	19386602	19386800	199	*	*	0.0025140245219871	0.0284755899567952	15.5093030589719	Distal Intergenic	6	19392007	19397520	5514	1	LOC_Os06g33320	LOC_Os06g33320.1	-5207
chr6	19477202	19477400	199	*	*	6.53955560484676e-07	1.95686025873791e-05	15.9339212288035	Distal Intergenic	6	19481737	19485282	3546	1	LOC_Os06g33450	LOC_Os06g33450.1	-4337
chr6	19598802	19599000	199	*	*	9.05413491363145e-09	3.66947152139609e-07	15.8208446866485	Promoter (1-2kb)	6	19595433	19597189	1757	2	LOC_Os06g33690	LOC_Os06g33690.1	-1613
chr6	19987402	19987600	199	*	*	0.00146045597346541	0.018249653322382	10.3578329082618	Distal Intergenic	6	19984386	19984760	375	2	LOC_Os06g34350	LOC_Os06g34350.1	-2642
chr6	20013602	20013800	199	*	*	7.91750811995536e-07	2.33610849037291e-05	13.0939885496183	Distal Intergenic	6	20010971	20012772	1802	1	LOC_Os06g34400	LOC_Os06g34400.1	2631
chr6	20336602	20336800	199	*	*	0.00038468051011746	0.00594277600301643	15.2365677626303	Distal Intergenic	6	20341317	20341781	465	2	LOC_Os06g34990	LOC_Os06g34990.1	4981
chr6	20720202	20720400	199	*	*	2.12481017518346e-05	0.000465845666537073	13.2933104631218	Distal Intergenic	6	20720563	20725483	4921	2	LOC_Os06g35540	LOC_Os06g35540.1	5083
chr6	20850402	20850600	199	*	*	0.000671709975272958	0.00952619136697133	10.6654993677131	Distal Intergenic	6	20853411	20854285	875	1	LOC_Os06g35740	LOC_Os06g35740.1	-2811
chr6	21006002	21006200	199	*	*	0.000329065364292985	0.00519709292894741	10.8022308022308	Distal Intergenic	6	21009007	21009306	300	1	LOC_Os06g35980	LOC_Os06g35980.1	-2807
chr6	21074802	21075000	199	*	*	2.65363841334704e-05	0.000567433314847207	12.1822980969816	Distal Intergenic	6	21083871	21085374	1504	2	LOC_Os06g36070	LOC_Os06g36070.1	10374
chr6	21094602	21094800	199	*	*	0.000289707303809407	0.00465925336686669	10.19395723979	Distal Intergenic	6	21097492	21105748	8257	1	LOC_Os06g36080	LOC_Os06g36080.1	-2692
chr6	21228402	21228600	199	*	*	0.00152514321685046	0.0189241203816879	10.3865950542688	Distal Intergenic	6	21224257	21224717	461	2	LOC_Os06g36260	LOC_Os06g36260.1	-3685
chr6	21239402	21239600	199	*	*	2.68261291321796e-05	0.000573000481034331	12.8744829315172	Distal Intergenic	6	21249284	21254586	5303	1	LOC_Os06g36270	LOC_Os06g36270.1	-9684
chr6	21283402	21283600	199	*	*	0.00126395043133585	0.0161787301088381	11.9477625245142	Distal Intergenic	6	21273004	21276002	2999	1	LOC_Os06g36320	LOC_Os06g36320.1	10398
chr6	21363402	21363600	199	*	*	1.00751279249882e-05	0.000238658939976154	14.0032898744974	Distal Intergenic	6	21366664	21367950	1287	1	LOC_Os06g36390	LOC_Os06g36390.1	-3064
chr6	21479402	21479600	199	*	*	0.00299257401277249	0.0327514521937384	12.2152476603515	Promoter (<=1kb)	6	21477866	21478621	756	2	LOC_Os06g36570	LOC_Os06g36570.1	-781
chr6	21482002	21482200	199	*	*	4.59566958622798e-10	2.22084797744461e-08	20.1541918327802	Distal Intergenic	6	21477866	21478621	756	2	LOC_Os06g36570	LOC_Os06g36570.1	-3381
chr6	21543002	21543200	199	*	*	0.000687719751448921	0.00972380954261404	13.4004289721168	Distal Intergenic	6	21550509	21551399	891	1	LOC_Os06g36670	LOC_Os06g36670.1	-7309
chr6	21704402	21704600	199	*	*	2.64477657685867e-08	1.00250610856877e-06	14.1013324422539	Exon (LOC_Os06g36850.1/LOC_Os06g36850, exon 3 of 6)	6	21703032	21708187	5156	2	LOC_Os06g36850	LOC_Os06g36850.1	3587
chr6	21884002	21884200	199	*	*	5.26483734955116e-05	0.00104473635911276	16.9810755779135	Distal Intergenic	6	21887419	21892421	5003	1	LOC_Os06g37080	LOC_Os06g37080.1	-3219
chr6	21926802	21927000	199	*	*	2.42721931960732e-11	1.36446312954751e-09	19.3860268172195	Promoter (<=1kb)	6	21925728	21926123	396	2	LOC_Os06g37130	LOC_Os06g37130.1	-679
chr6	22091202	22091400	199	*	*	5.77604877163256e-06	0.000144163938372903	12.4981824644167	Promoter (1-2kb)	6	22084257	22090049	5793	2	LOC_Os06g37376	LOC_Os06g37376.1	-1153
chr6	22135202	22135400	199	*	*	7.77751093837046e-06	0.00018859990846315	12.8985507246377	Promoter (1-2kb)	6	22129650	22133649	4000	2	LOC_Os06g37440	LOC_Os06g37440.1	-1553
chr6	22155002	22155200	199	*	*	7.62567022055613e-06	0.00018527919399651	12.55281450184	Distal Intergenic	6	22149201	22151319	2119	1	LOC_Os06g37450	LOC_Os06g37450.1	5801
chr6	22264602	22264800	199	*	*	0.000161906295023556	0.00281505613894063	14.8309178743961	3' UTR	6	22260949	22265292	4344	1	LOC_Os06g37610	LOC_Os06g37610.1	3653
chr6	22314202	22314400	199	*	*	4.11174314861702e-07	1.27743351997453e-05	15.5418604651163	Distal Intergenic	6	22309607	22313018	3412	1	LOC_Os06g37670	LOC_Os06g37670.1	4595
chr6	22349402	22349600	199	*	*	1.28652098429567e-06	3.6596839914573e-05	15.6029570306484	Distal Intergenic	6	22346290	22348698	2409	1	LOC_Os06g37750	LOC_Os06g37750.1	3112
chr6	22360402	22360600	199	*	*	0.000395577113419913	0.00608813042825152	10.7921134555517	Promoter (1-2kb)	6	22358765	22361944	3180	2	LOC_Os06g37790	LOC_Os06g37790.1	1344
chr6	22517202	22517400	199	*	*	0.000169064955841506	0.00292317349362888	13.0982180475353	Promoter (<=1kb)	6	22516519	22519763	3245	1	LOC_Os06g38080	LOC_Os06g38080.1	683
chr6	22549202	22549400	199	*	*	2.4596596470667e-15	2.02081441673092e-13	26.6856086231002	Distal Intergenic	6	22545037	22545922	886	1	LOC_Os06g38110	LOC_Os06g38110.1	4165
chr6	22554002	22554200	199	*	*	0.00151641976854484	0.0188325033705087	11.1393746687864	Promoter (<=1kb)	6	22555126	22555299	174	1	LOC_Os06g38115	LOC_Os06g38115.1	-926
chr6	22676002	22676200	199	*	*	6.1667126855275e-06	0.000152934762860811	16.9489816495261	Distal Intergenic	6	22667014	22668711	1698	1	LOC_Os06g38310	LOC_Os06g38310.1	8988
chr6	22681002	22681200	199	*	*	0.00209612597375303	0.0245512144601715	15.0553035728495	Distal Intergenic	6	22693161	22699161	6001	1	LOC_Os06g38320	LOC_Os06g38320.1	-11961
chr6	22773002	22773200	199	*	*	4.11659301662293e-11	2.25685136293684e-09	19.6619344859968	Promoter (<=1kb)	6	22773497	22775108	1612	1	LOC_Os06g38450	LOC_Os06g38450.1	-297
chr6	22787402	22787600	199	*	*	2.41791248767016e-10	1.21042724251999e-08	22.7595701216804	Promoter (1-2kb)	6	22785561	22785941	381	2	LOC_Os06g38460	LOC_Os06g38460.1	-1461
chr6	22949602	22949800	199	*	*	6.17182504468076e-10	2.93168843433975e-08	22.0101492085132	Exon (LOC_Os06g38670.1/LOC_Os06g38670, exon 4 of 8)	6	22945137	22952924	7788	1	LOC_Os06g38670	LOC_Os06g38670.1	4465
chr6	22955002	22955200	199	*	*	0.00056800598791062	0.00827358849911293	12.7895752895753	3' UTR	6	22954491	22960105	5615	2	LOC_Os06g38680	LOC_Os06g38680.1	4905
chr6	23117202	23117400	199	*	*	0.00271189684512273	0.0302688405119417	12.1212121212121	Promoter (<=1kb)	6	23118267	23122987	4721	1	LOC_Os06g38970	LOC_Os06g38970.1	-867
chr6	23143402	23143600	199	*	*	7.75470284972823e-08	2.73246897739895e-06	11.7382302637501	Promoter (<=1kb)	6	23142880	23143302	423	1	LOC_Os06g39000	LOC_Os06g39000.1	522
chr6	23152002	23152200	199	*	*	1.94599462804117e-07	6.40723317101222e-06	19.8814229249012	Distal Intergenic	6	23159140	23159814	675	2	LOC_Os06g39030	LOC_Os06g39030.1	7614
chr6	23157002	23157200	199	*	*	2.23407615799096e-06	6.04807348111444e-05	11.1583333333333	Distal Intergenic	6	23159140	23159814	675	2	LOC_Os06g39030	LOC_Os06g39030.1	2614
chr6	23167002	23167200	199	*	*	4.42364709928218e-13	2.98193004618826e-11	15.8360031729748	Promoter (<=1kb)	6	23167814	23171315	3502	1	LOC_Os06g39040	LOC_Os06g39040.1	-614
chr6	23397002	23397200	199	*	*	0.000871890995465901	0.0118744695728528	10.7187298862905	Distal Intergenic	6	23401032	23402136	1105	1	LOC_Os06g39440	LOC_Os06g39440.1	-3832
chr6	23511602	23511800	199	*	*	3.21996247708159e-07	1.01957979562148e-05	17.7998571335801	Distal Intergenic	6	23500818	23501613	796	2	LOC_Os06g39610	LOC_Os06g39610.1	-9989
chr6	23553602	23553800	199	*	*	1.70560257145244e-07	5.66885147138046e-06	11.8323056254091	Promoter (<=1kb)	6	23553022	23555072	2051	1	LOC_Os06g39700	LOC_Os06g39700.1	580
chr6	23553802	23554000	199	*	*	1.11701124507275e-06	3.21252130976302e-05	10.3180484792342	Promoter (<=1kb)	6	23553022	23555072	2051	1	LOC_Os06g39700	LOC_Os06g39700.1	780
chr6	23557402	23557600	199	*	*	2.52524535470028e-09	1.10727501135806e-07	28.0764673860834	Promoter (<=1kb)	6	23556713	23557201	489	2	LOC_Os06g39702	LOC_Os06g39702.1	-201
chr6	23571002	23571200	199	*	*	0.00201219733587496	0.0237584123928834	13.8211382113821	Promoter (<=1kb)	6	23571015	23571335	321	2	LOC_Os06g39748	LOC_Os06g39748.1	135
chr6	23606602	23606800	199	*	*	2.94504067173265e-07	9.39613842553756e-06	18.0729584031471	Promoter (<=1kb)	6	23598346	23606394	8049	2	LOC_Os06g39760	LOC_Os06g39760.1	-208
chr6	23631602	23631800	199	*	*	5.58394386319467e-14	4.07965953203523e-12	31.9010264215744	Distal Intergenic	6	23634873	23635217	345	2	LOC_Os06g39800	LOC_Os06g39800.1	3417
chr6	23697402	23697600	199	*	*	3.54917240371974e-08	1.32130607964449e-06	16.0434272726174	Distal Intergenic	6	23689951	23692774	2824	1	LOC_Os06g39880	LOC_Os06g39880.1	7451
chr6	23813802	23814000	199	*	*	6.95654227568528e-05	0.00133805369406472	21.4389278576747	Promoter (1-2kb)	6	23808833	23812605	3773	2	LOC_Os06g40050	LOC_Os06g40050.1	-1197
chr6	23823202	23823400	199	*	*	3.91216479629786e-06	0.000101125374494647	16.8240850059032	Distal Intergenic	6	23828194	23832563	4370	1	LOC_Os06g40060	LOC_Os06g40060.1	-4794
chr6	23837002	23837200	199	*	*	5.77251964143532e-05	0.00113344339571666	18.6282411684916	Promoter (<=1kb)	6	23832940	23836242	3303	2	LOC_Os06g40070	LOC_Os06g40070.1	-760
chr6	23867002	23867200	199	*	*	3.36393508593946e-08	1.25683149424253e-06	19.4173585976865	Promoter (1-2kb)	6	23868706	23869131	426	2	LOC_Os06g40130	LOC_Os06g40130.1	1931
chr6	23905002	23905200	199	*	*	0.00028039021672661	0.00452766897475057	14.982332155477	Distal Intergenic	6	23907365	23910260	2896	1	LOC_Os06g40180	LOC_Os06g40180.1	-2165
chr6	23944402	23944600	199	*	*	2.62697359240944e-05	0.000562363846990378	14.1660015961692	Promoter (<=1kb)	6	23941497	23944064	2568	2	LOC_Os06g40220	LOC_Os06g40220.1	-338
chr6	23987402	23987600	199	*	*	0.000611816095091982	0.00880658026941255	10.9740187124912	Promoter (<=1kb)	6	23986684	23988533	1850	1	LOC_Os06g40320	LOC_Os06g40320.1	718
chr6	23988802	23989000	199	*	*	0.000446394212090942	0.00674755678968602	12.4703807791921	Downstream (<=300bp)	6	23986684	23988533	1850	1	LOC_Os06g40320	LOC_Os06g40320.1	2118
chr6	23997802	23998000	199	*	*	0.000486615239984524	0.00726278780813244	13.4702401670728	Promoter (<=1kb)	6	23990447	23997652	7206	2	LOC_Os06g40330	LOC_Os06g40330.1	-150
chr6	24015802	24016000	199	*	*	0.000766838490710491	0.0106524054042448	10.5947718192616	Distal Intergenic	6	24025714	24028845	3132	1	LOC_Os06g40360	LOC_Os06g40360.1	-9714
